Smiles,PIC50
CC1=CC(=NN1CC(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4S3)C,7.795880017
C1=CC=C2C=C(C=CC2=C1)NC(=O)NC3=CC=CC(=C3)NC(=O)C4=CC=CC=N4,6.187086643
CC1=CC(=CC(=C1/C=C/C(=O)NO)C)COC2=CC=C(C=C2)C3=NC4=C(C(=CC(=C4)OC)OC)C(=O)N3,6.536107011
C1CC1NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,8.096910013
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=CC=C(C=C4)OC)NC5=CC(=C(C=C5)N6CCN(CC6)C)C,8.236572006
COC1=C(C(=C2C(=C1)CC[C@@H](C3=CC(=O)C(=CC=C32)SC)OC(=O)C4=CC=NC=C4)OC)OC,6.250001023
C[C@@H](C1=CC=C(C=C1)N2CCOC2=O)C(=O)NC3=NNC(=C3)C4CC4,7.698970004
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=C(C=CC=C4Cl)Cl,8.096910013
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)C6=CC=C(C=C6)N(C)C,8.565431096
CN1CCN(CC1)C2=CC=C(C=C2)C3=NNC4=C3C=CC(=C4)[C@@H]5C[C@]56C7=C(C=CC(=C7)OC)NC6=O,9.026872146
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)C)C(=O)N6C[C@H](C7(C6)CC7)NC(=O)OC(C)(C)C)C,8.017728767
CC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CC=CC=C6)F)C)C,7
CC1C(=O)N(C2=C(N1CC(C)C)C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)C)C,6.13667714
C1CCC(C1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,5.554395797
C1=CC(=CC(=C1)NC(=O)CCCCCCC(=O)NO)C2=CN(N=N2)CC(C3=CC(=CC=C3)Br)O,7.191114133
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=C(C=C(C=C5)N6CCN(CC6)C)OC,7.517126416
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6OC(=O)C)C)O5)C)O)OC(=O)C)C,6.096910013
C1=CC(=CC(=C1)Cl)NC(=O)NC2=CC=C(C=C2)C3=NC=CC4=C3C(=NN4)N,7.337242168
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC=N3)N4C2=NNC4=S,5.210419288
CS(=O)(=O)C1=C(C=CC(=C1)Cl)CN2C(=O)C3=C([C@@]2(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)C(=CC(=C3)[C@@H](C6CCOCC6)O)F,9
COC1=C(C=C2C(=C1)C(=NC=N2)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=C(C=C5)Cl)OC,8.7000571
C1CCC(C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5,7.585026652
C1=CC=C(C(=C1)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N)F,8.096910013
CN1C=C(C2=CC=CC=C21)C3=NC(=NC=C3)NC4=C(C=C(C=C4)C(=O)NCCCCCC(=O)NO)OC,6
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=CC=C(C=C2)Cl,5.823908741
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2)C3=CC=C(C=C3)Br)CC4=CC=CC=C4,6.13667714
COC1=C(C(=C2C(=C1)CC[C@@H](C3=CC(=O)C(=CC=C32)SC)N)OC)OC,5.879998926
C/C(=C\C1=CC(=C(C=C1)OC)OP(=O)([O-])[O-])/C(=O)C2=CC=C(C=C2)OC.[Na+].[Na+],9.920818754
CCC(C1=NC2=C(C(=O)N1CC3=CC=CC=C3)OC=C2)N(CCCN)C(=O)C4=CC=C(C=C4)C,7.886056648
CN1C=C(N=C1)S(=O)(=O)N(CCCN(CC2=CN=CN2C)C3=CC=C(C=C3)C#N)CC4=CC=CC=C4,6.37675071
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=CC(=C(C=C2)O)O,5.920818754
C1CCC(C1)C[C@H](CC(=O)NO)C(=O)N2CC3(CC3)C[C@H]2C(=O)NC4=NC=CS4,8.058488567
CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC3=NC=C(C=C3)CNCC(C)(C)CO,8.522878745
C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=CC(=N2)N3CCOCC3)C4=CN=C(C=C4C(F)(F)F)N,7.040958608
CC1=C(C(=NO1)C)C2=CC3=C(NC=C3C(C4=C(C=CC=C4Cl)F)OC)N=C2,6.536107011
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC)OCCO)C,7.805208242
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)Cl)C#CC3=CN4C(=CC=N4)N=C3,8.640164518
C1=CC2=C(C=CC(=C2)OC3=NC=NC4=C3C=CN4)C(=C1)C(=O)NC5=CC=C(C=C5)Cl,7.550059011
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CC=CC=C5,9.7000571
COC1=CC2=NC=CC(=C2C=C1)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)N,8.890084137
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC(=NC5=CC=CC=C54)C6=CC=C(C=C6)OC,8.49757288
CCC(=O)N1CC[C@@H](C1)N2C3=NC(=NC=C3CN(C2=O)C4=C(C=CC(=C4)OC)F)NC5=CC(=C(C=C5)N6CCN(CC6)C)Cl,7.829738285
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=CC(=NC=C4)N)F)C)C,6.051587034
C1=CC(=CC(=C1)NC(=O)NC2=CC=C(C=C2)C3=NC=CC4=C3C(=NN4)N)C(F)(F)F,7.004364805
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)OCC6=CC=CC=C6)C,6.053253065
CN1C=C(C=N1)C2=CC3=NC(=C(N3C=C2)CC(=O)NC4=CC5=C(C=C4)C=CS5(=O)=O)C6=CC=CC=C6,5.853871964
CC(=O)N[C@@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC,5.010000098
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl)O,5.013228266
COC1=CC=C(C=C1)CNCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.420216403
CCCCO/N=C/1\C[C@]23CC[C@@H]4C(=C)C(=O)C=C[C@]4([C@@H]2CC[C@]1(C3)C)C,6.259637311
CN(C)CCOC1=CC(=C(C=C1)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5)F,7.698970004
COC1=C2C=C(C=N1)C3=CC4=C(C=CN=C4C=C3)N5CCC(CC5)CNC(=O)C6=CC(=CC=C6)S(=O)(=O)N2,8.537602002
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)F)C(F)(F)F,5.468521083
CN1C=CC2=C1C=CC(=C2)C3=NC4=C(C=CC=C4N3)C5=CC(=C(C(=C5)OC)OC)OC,5.812479279
C/C=C/C(=O)NC1=C(C=CC(=C1)N(C)C2=CC(=O)OC3=CC=CC=C32)OC,7.473660723
C[C@H](C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC=NC=C4)NC5=CC(=O)CC5,7.026872146
C1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)NO)NC(=O)/C=C/C2=CC=CC=C2,6.337242168
CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC3=CN=CC=C3,7.301029996
CN1C=C(C2=CC=CC=C21)C3=NCC(O3)C4=CC(=C(C(=C4)OC)OC)OC,7.060480747
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6OC(=O)C7CCCN7C(=O)OC(C)(C)C)C)O5)C)O)OC(=O)C)C,5.995678626
CC1C(=O)N(C2=C(N1C3CC3)C=C(C=C2)NC(C)C4=CC=CC=C4C)C,6.568636236
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)CN3CCCC3)C#CC4=CN5C(=CC=N5)N=C4,7.904133547
CC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)C)C#CC3=CN4C(=CC=N4)N=C3,7.321026624
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)C(=CC=C4)C(=O)NC5=CN=CC=C5,9.100015437
CC1=CC=CC=C1CCCN2CC=C(C2=O)CCC(=O)NO,6.37675071
CC1(C=CC2=C(C=CC(=C2O1)C(=O)/C=C/C3=CC(=C(C=C3)OC)N)OC)C.Cl,8.045757491
CN(CCCNC(=O)C1=CC(=CC2=CC3=CC=CC=C3N=C21)Cl)CCCNC(=O)C4=CC(=CC5=CC6=CC=CC=C6N=C54)Cl,7.337242168
C[C@@H]1C(=O)N(C2=C(N1C3CCCC3)C=C(C=C2)C4=NC(=NN4C5=CC=C(C=C5)Cl)C(=O)N6CCN(CC6)C)C,8.167491087
COC1=CC2=C(C=C1)C3=C(C(=C(C=C3CCC2)OC)OC)OC,5.720000164
CC(=CCC[C@]\1(C/C=C(\C(=O)/C=C/[C@@]([C@@H](/C=C1)OC(=O)C=C(C)C)(C)OC(=O)C)/COC(=O)C)C)C,5.458420756
CC(C)(C)OC(=O)N[C@@H]1CCCN(C1)C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N,7.599980365
CC(=O)N1CCN(CC1)C(=O)COC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.795880017
CC1=CC(=CC=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=C(C=C3)Br)NN=C4N,7.886056648
C1COCCN1C2=NC(=CC(=N2)N3C[C@@H]4[C@H](C3)OCCO4)C5=CN=C(C=C5C(F)(F)F)N,6.04769199
C[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)OC)C(=O)N[C@@H](CC(C)C)C(=O)C(=O)NC2=CC=CC(=C2)C(=O)C)NC(=O)C3=CC=C(O3)C4=CC=C(C=C4)C(=O)C,7.596879479
CCCN1C(=O)C2=CC=CC=C2N3C1=NN(C3=S)CC(=O)C4=CC=CC=C4,4.301029996
CCC(C1=NC2=C(C=CS2)C(=O)N1CC3=CC=CC=C3)N(CCCN)C(=O)C4=CC=C(C=C4)C,8.522878745
C1CCC(C1)SC2=NN=C(N2C3=CC=CC(=C3)N)COC4=CC=CC=C4,5.88941029
CCCCNC(=O)C1=CC(=C(C=C1)C)C#CC2=CN3C(=CC=N3)N=C2,7.186152246
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2C)C3=CC=C(C=C3)C#N)CC4=CC=CS4,5.638272164
CCC1=CC2=C(C=C1)N(/C(=C\3/C(=O)N(/C(=C/C4=[N+](C=CS4)CC5=CC=CC=C5C(=O)OC)/S3)CC)/S2)C.[Cl-],7.337242168
C1=CC=C2C(=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)CNC4=CC=C(C=C4)S(=O)(=O)N,7.13076828
CC1=CC=C(C=C1)S(=O)(=O)N2C/C(=C\C3=CC(=C(C(=C3)OC)OC)OC)/C(=O)C=C2,4.653647026
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(S4)SC5=NC6=CC=CC=C6N5,5.638272164
CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)C(=O)NOC,7.236572006
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=CC(=NC=C4)Cl)F)C)C,5
C1C=C(C(=O)N1CCC2=CC=C(C=C2)Cl)CCC(=O)NO,6.37675071
CC(C)CNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC=CC=C4Cl,8.301029996
C[C@]12CC[C@H](C1(C)C)CC(=O)N2CC3=CN(N=N3)C4=CC(=CC=C4)O,6.552841969
CCCN1C(=O)C2=C(C(=CC=C2)Cl)N3C1=NNC3=S,5.603800653
C[C@@](CN1CCN(CC1)C)(C2=CC3=C(C(=C2)F)[C@@](N(C3=O)CC4=C(C=C(C=C4)Cl)S(=O)(=O)C)(C5=CC=C(C=C5)Cl)O[C@H]6CCOC6)O,9.15490196
C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)NCC3=CN=CC=C3,7.508638306
COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=C2C=C(C=C3)Br)C4=CC=CC=C4,6.494850022
CC(C)C[C@@H](C1=CC=CC=N1)NC(=O)C2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)N5[C@H]6CCC[C@H]5CC(C6)O,7.853871964
COC1=CC2=NC(=C(N2C=C1)CC(=O)NC3=CC=C(C=C3)C4CCCCC4)C5=CC=CC=C5,5.26760624
C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4C[C@H]5C[C@@H]4CO5,7.229147988
CC1=CC(=CC=C1)CC2=CN(C3=C2C=C(C=C3)C4=C(ON=C4C)C)CCCCCC(=O)NO,6.536107011
CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)CCCCC(=O)N4CCN(CC4)CC[C@H](CSC5=CC=CC=C5)NC6=C(C=C(C=C6)S(=O)(=O)NC(=O)C7=CC=C(C=C7)N8CCN(CC8)CC9=C(CCC(C9)(C)C)C1=CC=C(C=C1)Cl)S(=O)(=O)C(F)(F)F)O,6.330683119
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)OC)C3=CC=CC=C3)C,7.823908741
COC1=CC(=CC(=C1OC)OC)[C@@H]2[C@H](O2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC,5.431798276
CN(C)C1=CC=C(C=C1)NC(=O)[C@H](CCCCCC(=O)NO)NC(=O)OCC2=CC=CC=C2,6.214670165
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=CC=CC=C6N5,8.397940009
C1CCC(C1)SC2=NN=C(N2C3=CN=CC=C3)COC4=CC(=CC(=C4)Br)F,6.647817482
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)NC4=CC5=C(C=C4)C=CS5(=O)=O,5.677780705
C1=CC(=CC=C1COC2=CC=C(C=C2)N3C4=C(C=CC(=C4)C#N)C=C5C3=NC(=O)NC5=O)Cl,5.795880017
CC(C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC=NC=C4)NCCOC,7.420216403
CN1CCN(CC1)C2=CC3=C(C=CC=C3N=C2)C4=CC5=CC=CC=C5C=C4,5.236572006
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)Br)C#CC3=CN4C(=CC=N4)N=C3,7.778846678
C1C2=C(C(C3=C(N2)NN=C3)C4=CC(=CC=C4)OC5=CC=C(C=C5)Cl)C(=O)CN1,5.562407968
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC=C2)N(C)C)C#CC3=CN4C(=CC=N4)N=C3,8.012333735
C1=CC(=CC(=C1)N2C3=C(C=CC(=C3)C#N)C=C4C2=NC(=O)NC4=O)C5=NNN=N5,7.387216143
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2C)C3=CC=C(C=C3)C#N)CC4=CC=CO4,6.060480747
CCOCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/Br,8.085656843
CC1=C(C=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)CN4CCNCC4)C5=CC=CC=C5,5
CN1C=C(N=C1)S(=O)(=O)N(CCN(CC2=CN=CN2C)C3=CN=C(C=C3)C#N)CC4CCN(CC4)C5=NC=CC=N5,6.283996656
C1CCN(CC1)CCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.431798276
COC1=CC=C(C=C1)C2=CSC3=CN=C(N=C32)NC4=CC=C(C=C4)CP(=O)(OC)OC,5.973058372
CN(CCCNC(=O)C1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)OC4=CC=CC=C4)CCCNC(=O)C5=C6C(=CC=C5)N=C7C=CC=C(C7=N6)OC8=CC=CC=C8,5.462180905
COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC4=C(C=C3)N(CCO4)C(=O)NC5=CC(=CC=C5)Cl,9
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C4CN(C(=O)N(C4=N3)C5=CC=CC(=C5)NC(=O)C=C)C6=CC=C(C=C6)OC7=CC=CC=C7)OC,7.853871964
C1C2=C(C(C3=C(N2)NN=C3)C4=CC(=CC=C4)OC5=CC=CC=C5)C(=O)CN1,5.293965339
COC1=CC=C(C=C1)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N,7.638272164
COCCCN1C(=O)C2=CC=CC=C2N3C1=NNC3=S,5.756961951
COC1=CC=C(C=C1)CCC(C2=CC(=C(C(=C2)OC)OC)OC)O,5.397940009
CN\1C2=C(C=C(C=C2)Cl)S/C1=C/3\C(=O)N(/C(=C/C4=[N+](C=CS4)CC5=CC=CC=C5)/S3)CC=C.[Cl-],7
C1=CC=C(C=C1)CNC2=C3C(=NC(=N2)Cl)N(C=N3)CC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,5.234331445
CC(C)(CN(C)C)NC(=O)C1=C2C(=CC=C1)N=C3C=CC4=C(C3=N2)C=CC=C4OC,6.192464972
C1=CC=C(C=C1)CNC(=O)[C@H](CCCCCC(=O)NO)NC(=O)/C=C/C2=CNC3=CC=CC=C32,5.48945499
CN(C1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)OC)OC)OCC3=C(C=CC(=C3)OC)OC)S(=O)(=O)C(F)(F)F,6.259637311
C(CCCC(=O)NO)CCC(=O)NO,5.93930216
C1CCN2C(=C(C3=C2C(=NC=N3)N4CCN(CC4)CC(=O)C5=CC=CC=C5)C#N)C1,5.732828272
C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=C(C=C4)C5=CC(=CC=C5)Cl)C(F)(F)F,5.568636236
CNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=C(C=CC=C4F)F,8.698970004
CC(=O)C1=CC=CC(=C1)C2=CSC3=CN=C(N=C32)NC4=CC=C(C=C4)CP(=O)(OC)OC,6.454692884
CC(C)(C)OC(=O)N1CCN(CC1)C2=NN(N=C2C(=O)C3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4,4.946921557
CC1=C(C(=O)O[C@H](C1)[C@@H](C)C2=C[C@@H]([C@@]3([C@@]2(CC[C@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O[Si](C)(C)C(C)(C)C)C)O5)C)O)OC(=O)C)C,5.974694135
CCOC1=C(C=CC(=C1)N2CCN(CC2)C)NC3=NC=C4CN(C(=O)N(C4=N3)C5=CC=CC(=C5)NC(=O)C=C)C,7.853871964
CCN1CCN(CC1)CCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.48148606
CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,8.468521083
C1=CC=C(C=C1)C2=C(C=C(O2)C3=NC(=NC=C3)N)C(=O)N,6.193820026
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)CNC(=O)NCC3=CN=CC=C3,7.721246399
CN1C=C(C2=C1C=C(C=C2)NC3=NC=C(O3)C4=CC=CC(=C4)CNC(=O)OCCC#N)C#N,6.619788758
CC1=CC(=CC=C1)NC(=O)NC2=CC(=C(C=C2)C#N)OC,6.537602002
C1CCC(CC1)CC2=NN=C(N2C3=CC=CC=C3)COC4=CC=CC=C4,5.366531544
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)/C=C/C(=O)C4=C(C=CC(=C4)CN5CCN(CC5)C6=CC(=CC=C6)[N+](=O)[O-])O,4.714442691
CC1(CC(CCO1)(CCNC2=CC(=CC=C2)OC)C3=CC(=CC=C3)F)C,8.096910013
COC1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,5.207608311
CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=C(C=CC=C3Cl)Cl)NC(=O)NC(C)(C)C,7.318758763
CCC1=CC2=C(C=C1)N(C(=C(C2=O)C(=O)NC3=CC(=C(C=C3)OC4=NC=NC5=C4C(=CN5)C6=CN(N=C6)C)F)C)C,7.468521083
CCCC1=CC=C(C=C1)OCC(=O)N(CC2=NC(=NO2)C3=CN=CC=C3)C(C)C,7.036212173
COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=C(C=C3)Br)OCCCCCC(=O)NO,8.657577319
CCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S,5.70333481
COC1=CC2=C(C=C1)C(=CC(=N2)C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)C5=CC=C(C=C5)SC,4.694648631
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)OCCOC)C,6.462558717
CN(C1=CC(=C(C=C1)OC)O)C2=CC(=O)OC3=CC=CC=C32,8.366531544
CC(C)(C)N1C=C2C(=N1)C(=O)CC3(O2)CCN(CC3)C(=O)C4=CC5=C(C=C4)NN=C5,7.762456262
C1CC1[C@H](C2=CC=CC=C2F)NC(=O)C3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)N6C7CCC6COC7,8.318758763
CN1CCCC1CCNCCC(=O)NC2=C3C4=CC=CC=C4SC3=C(C=C2)C5=CC=CC6=C5OC(=CC6=O)N7CCOCC7,7.886056648
CC1=CC(=CC=C1)NC2=NC=NC3=C2C(=C(N3)C)C,6.244125144
CCC(=O)O[C@H]1C=CC(=O)[C@]2([C@]13[C@H](O3)C[C@@H]4[C@@H]2CC[C@]5([C@]4([C@H](C=C5[C@H](C)[C@H]6CC(=C(C(=O)O6)C)C)OC(=O)C)O)C)C,5.966576245
COC1=CC(=CC(=C1OC)OC)SC2=C(NC3=C2C(=CC=C3)F)C4=CC=CC=C4,7.096910013
CCCCNC(=O)C1=CC(=C(C=C1)NC2=NC=C3C(=N2)N([C@@H](C(=O)N3C)CC)C4CCCC4)OCCO,7.456677099
COC1=CC=CC=C1C2=CSC3=CN=C(N=C32)NC4=C(C=C(C=C4)C(=O)NC5CCNCC5)F,7.316052869
C1=CC(=CC(=C1)N)C2=C3C(=NN2)N=CN=C3NC4=CC(=CC=C4)Cl,6.026872146
CN(C)CC1=CC=C(C=C1)C2C(NC3=CC=CC4=C3C2=NNC4=O)C5=CC=C(C=C5)CN(C)C,8.410050399
C1CCN2C(=C(C3=C2C(=NC=N3)N4CCN(CC4)CCC5=CC=CC=C5Cl)C#N)C1,6.019996628
C1C=C(C(=O)N1CCCC2=CC=C(C=C2)Br)CCC(=O)NO,6.37675071
COC1=C(C=C(C=C1)C(=O)/C=C/C2=C3CC4=CC=CC=C4C3=NN2)OC,5.166215625
CCCN1C(=O)C2=CC=CC=C2N3C1=NNC3=S,5.987162775
CC(CO)(C1=CC2=C(C=C1)[C@@](N(C2=O)CC3=CC=C(C=C3)C#N)(C4=CC=C(C=C4)Cl)OCC5(CC5)CO)O,7.585026652
C1=CC=C(C=C1)CCCNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CCCCCCC(=O)NO,5.995678626
C1=CC=C(C=C1)CCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,5.178486472
C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC4=C(C=C3)C(=CN4)C5=CN=CO5,7.031517051
COC1=C(C=C(C=C1)C(=O)/C=C/C2=C3CC4=CC(=C(C=C4C3=NN2)OC)OC)OC,5.417936637
CN1CCN(CC1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,5.172630727
CC(C)C1C(NC2=CC=CC3=C2C1=NNC3=O)C4=CC=CC=C4,5.383104574
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NCCN5CCOCC5)OCCO)C,7.747146969
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=C(N5)C=CC(=C6F)F,8
CCC1=CC2=C(C=C1)N=C3C(=C2)C=CC=C3C(=O)NCCCN(C)CCCNC(=O)C4=CC=CC5=CC6=C(C=CC(=C6)CC)N=C54,5.785156152
CN1C=C(C2=CC=CC=C21)C3=NC4=C(C=CC=C4N3)C5=CC(=C(C(=C5)OC)OC)OC,6.008330993
CCN(CC)CCOC1=C2C(=C(C=C1)C3=CC=C(C=C3)NC(=O)NC4=CC=CC(=C4)C)C(=NN2)N,7.22184875
CCOC(=O)C1=C2C(=CN1)C(C3=C(N2)CCCC3=O)C4=CC=C(O4)SC5=NC6=CC(=C(C=C6N5)F)F,7.657577319
COC1=CC(=CC(=C1OC)OC)C2=NNC3=C2C=C(C=C3)C4=CC=C(C=C4)/C(=N\O)/N,5.42159003
CC(C)NC(=O)N1CCOC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC,7.400007822
C1CN(CCC1(F)F)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,5.863279433
CN1CCN(CC1)CCCNC2=NC3=NC(=C(C=C3C=N2)C4=C(C=CC=C4Cl)Cl)NC(=O)NCCN(C)C,7.124938737
CC1=C(C=CC=C1C2=CC3=C(C=C2)OCCO3)COC4=C(C=C(C(=C4)OCC5=CC(=CC=C5)C#N)CN6CCN(CC6)C(C)C)Cl,6
COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2)C3=CC=C(C=C3)N,7.823908741
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)CN3CCN(CC3)C)C)C#CC4=CN5C(=CC=N5)N=C4,8.17327748
CCCC(C1=CC=CC=C1)NC2=CC3=C(C=C2)N(C(=O)C(N3C4CC4)C)C,6.214670165
CC1=NC2=C(C=C(C=C2Br)Br)C(=O)N1C3=C(NNC3=O)S,6.236572006
CC1=CC(=NC2=C1C(=O)C=C(N2)C3=CC(=CC=C3)Cl)C,6.113509275
